portfolioId,symbol,numberofshares,cashvalue
13,STX,406.00,191.08
53,VRSN,583.00,875.78
7,TXN,710.00,301.21
68,NTAP,50.00,350.67
97,ZBRA,693.00,505.31
20,HPQ,875.00,539.55
28,AMZN,974.00,252.81
57,DELL,654.00,692.60
96,STX,895.00,883.73
53,TSM,82.00,6.39
5,ZM,720.00,155.56
84,QCOM,738.00,171.11
15,NTAP,572.00,726.59
45,CSCO,882.00,591.72
99,AAPL,643.00,195.13
78,MSFT,685.00,777.64
85,INTC,323.00,279.40
17,ATVI,214.00,896.26
47,LRCX,927.00,989.30
38,FB,37.00,767.83
38,AMAT,910.00,189.46
17,JNPR,305.00,642.99
81,CSCO,566.00,781.67
14,ZM,748.00,948.62
61,ACN,427.00,845.54
20,LRCX,85.00,813.85
24,AAPL,822.00,467.47
95,NFLX,980.00,595.30
99,SNPS,267.00,661.12
94,INTC,832.00,809.02
13,CSCO,707.00,736.63
6,ZM,349.00,846.24
79,ACN,899.00,711.06
16,ZM,85.00,601.42
84,HPE,614.00,869.25
15,CTSH,844.00,672.71
60,IBM,699.00,382.14
27,ZM,163.00,108.97
26,TDC,473.00,968.60
84,CSCO,836.00,771.80
88,QCOM,345.00,947.36
75,CRM,848.00,257.37
20,HPE,73.00,666.89
24,NTAP,886.00,979.75
63,IBM,526.00,224.42
67,TXN,48.00,456.07
40,SNPS,413.00,588.87
58,FB,278.00,53.64
71,ADBE,971.00,728.27
38,IBM,504.00,459.95
12,CRM,223.00,108.47
4,TSLA,487.00,918.83
12,INTC,57.00,978.12
58,MSFT,869.00,839.53
64,NVDA,28.00,183.68
45,MU,3.00,730.06
11,ORCL,488.00,868.91
5,HPE,706.00,532.32
49,CRM,384.00,304.64
35,AAPL,214.00,343.64
41,ZBRA,805.00,267.46
81,NFLX,247.00,197.83
92,AMZN,169.00,840.39
31,TDC,297.00,48.58
45,EA,742.00,243.45
69,TXN,950.00,349.14
40,AAPL,56.00,319.16
2,JNPR,284.00,654.16
47,ADBE,657.00,595.40
6,AVGO,195.00,483.46
6,PYPL,540.00,427.52
12,MU,768.00,281.69
77,ZBRA,568.00,581.75
96,PYPL,675.00,684.47
7,TDC,160.00,763.49
32,AAPL,937.00,458.09
3,AMZN,529.00,17.28
89,ACN,296.00,419.07
60,ZBRA,791.00,628.75
52,ZBRA,859.00,358.94
40,FB,361.00,144.94
44,NVDA,656.00,501.13
81,TSM,120.00,395.17
29,CTSH,232.00,298.64
31,MU,988.00,943.32
56,ORCL,424.00,445.00
6,TXN,716.00,230.74
15,HPE,31.00,815.43
96,INTC,878.00,779.89
56,MU,172.00,681.40
53,ADBE,399.00,481.80
4,ADBE,291.00,220.14
85,ADBE,736.00,948.75
81,AAPL,351.00,570.09
3,MSFT,494.00,358.24
49,TSLA,47.00,164.96
43,CRM,102.00,556.79
57,ATVI,753.00,852.61
44,GOOG,464.00,699.22
32,CTSH,242.00,598.97
89,MU,637.00,771.74
13,EA,750.00,440.79
44,AVGO,755.00,142.73
12,IBM,338.00,803.33
1,WDC,251.00,940.46
52,NFLX,244.00,560.51
89,CTSH,984.00,733.71
91,IBM,380.00,857.04
98,TDC,757.00,648.29
36,SNPS,675.00,634.52
63,AMAT,107.00,491.19
70,ACN,460.00,7.84
20,ORCL,170.00,673.45
80,MSFT,696.00,123.59
38,PYPL,915.00,724.14
32,ATVI,426.00,898.53
59,HPE,985.00,969.95
45,ACN,491.00,84.41
95,TXN,963.00,518.25
40,LRCX,182.00,434.06
23,AMZN,892.00,26.47
86,STX,229.00,354.56
16,WDC,490.00,866.33
17,SNPS,235.00,324.40
63,ZBRA,609.00,198.93
60,TXN,419.00,524.68
50,ZM,145.00,165.01
94,JNPR,353.00,588.49
47,LRCX,769.00,864.48
10,SNPS,151.00,107.86
79,VRSN,591.00,50.37
83,ADBE,466.00,554.25
96,CSCO,70.00,494.39
46,CRM,502.00,566.62
45,IBM,305.00,795.06
63,IBM,189.00,139.94
22,NVDA,110.00,993.68
45,MU,589.00,107.50
78,STX,129.00,739.83
58,WDC,601.00,452.05
21,NVDA,615.00,905.05
6,HPQ,33.00,403.41
7,NVDA,146.00,984.68
32,DELL,987.00,324.79
87,IBM,844.00,653.97
2,SNPS,717.00,792.37
48,AMAT,805.00,955.85
60,MU,371.00,628.30
35,GOOGL,960.00,643.93
67,GOOG,677.00,487.30
70,TSLA,897.00,565.61
86,MU,689.00,352.90
100,LRCX,973.00,709.89
50,LRCX,120.00,721.69
21,ACN,146.00,211.34
76,GOOGL,316.00,835.64
49,SNPS,766.00,775.41
85,VRSN,722.00,432.45
67,XRX,906.00,945.25
14,QCOM,351.00,453.61
4,TXN,89.00,864.69
20,EA,998.00,900.95
97,NFLX,646.00,709.32
87,FB,675.00,564.58
71,AAPL,315.00,755.03
49,NFLX,20.00,658.56
92,CTSH,101.00,132.73
76,NTAP,230.00,495.57
28,NVDA,883.00,678.11
34,INTC,430.00,207.59
42,FB,697.00,927.10
84,ATVI,216.00,176.91
87,LRCX,180.00,230.39
36,GOOG,560.00,280.42
6,MU,143.00,164.56
11,CTSH,148.00,269.56
48,AAPL,872.00,902.66
2,ADBE,720.00,609.50
17,TXN,311.00,973.80
95,EA,958.00,883.37
91,LRCX,933.00,888.95
92,CSCO,979.00,430.66
59,FB,788.00,439.43
12,CSCO,592.00,233.78
5,LRCX,872.00,84.98
78,GOOG,998.00,192.69
10,AMZN,725.00,739.54
23,ATVI,790.00,834.78
36,AVGO,919.00,436.26
1,TDC,734.00,195.58
70,INTC,859.00,806.86
36,VRSN,981.00,75.70
90,ORCL,181.00,46.06
48,TSLA,92.00,130.28
50,ATVI,852.00,48.53
90,QCOM,504.00,279.52
91,VRSN,991.00,703.26
53,ATVI,812.00,742.42
6,SNPS,302.00,909.72
42,EA,579.00,590.29
17,FB,2.00,740.45
67,TXN,200.00,92.94
42,XRX,79.00,316.14
45,HPQ,730.00,287.45
37,WDC,727.00,382.29
3,ORCL,476.00,137.95
88,DELL,848.00,280.75
63,XRX,588.00,374.56
37,NVDA,578.00,994.29
47,HPQ,838.00,600.74
55,GOOGL,913.00,209.73
71,LRCX,288.00,540.21
20,ORCL,615.00,892.21
99,AMZN,543.00,358.51
44,ZM,769.00,692.88
83,HPQ,878.00,838.64
22,ATVI,548.00,622.28
88,GOOG,573.00,816.37
90,LRCX,974.00,813.58
90,NFLX,447.00,687.93
46,SNPS,711.00,872.26
28,TSM,705.00,991.48
29,SNPS,236.00,263.55
11,ADBE,902.00,33.16
2,GOOGL,36.00,423.61
39,NTAP,48.00,279.80
98,AAPL,838.00,797.52
38,MU,597.00,772.41
22,AMZN,272.00,804.91
8,AMZN,372.00,128.15
43,SNPS,770.00,812.89
89,SNPS,248.00,793.12
28,JNPR,951.00,556.67
43,MU,782.00,84.35
74,ZBRA,223.00,89.66
83,ZM,825.00,216.58
24,PYPL,859.00,267.63
99,QCOM,564.00,947.91
77,AVGO,291.00,975.77
60,GOOG,367.00,698.08
28,AAPL,15.00,792.82
45,XRX,266.00,994.12
90,ORCL,32.00,552.86
98,TDC,909.00,880.49
63,AMAT,413.00,313.48
35,AAPL,330.00,493.99
25,AVGO,266.00,567.85
78,LRCX,957.00,348.84
68,TSLA,20.00,148.93
67,MSFT,839.00,2.90
79,TSLA,727.00,165.22
36,TXN,217.00,683.63
94,AVGO,807.00,480.70
5,AMZN,202.00,140.48
16,INTC,458.00,705.45
40,EA,501.00,460.46
82,TXN,791.00,398.92
4,FB,842.00,834.41
30,MU,572.00,204.43
37,TSM,17.00,293.70
21,PYPL,364.00,931.19
6,ATVI,190.00,250.83
25,VRSN,766.00,179.38
44,AVGO,474.00,271.76
1,AVGO,391.00,964.16
55,ACN,574.00,883.99
59,IBM,205.00,936.03
42,ADBE,699.00,381.75
87,GOOGL,856.00,217.81
11,GOOG,804.00,527.75
97,TXN,667.00,582.63
35,LRCX,706.00,771.10
62,NVDA,34.00,682.77
99,JNPR,519.00,101.70
59,HPQ,68.00,305.57
63,ADBE,405.00,943.76
79,EA,467.00,180.70
93,TSLA,620.00,554.46
1,FB,755.00,692.04
23,HPQ,404.00,238.73
29,IBM,228.00,957.90
57,TSLA,358.00,316.80
95,ATVI,183.00,134.71
81,NVDA,572.00,188.58
36,ZBRA,238.00,472.44
28,GOOG,874.00,27.41
81,ADBE,875.00,603.76
62,FB,336.00,605.43
11,ADBE,639.00,784.77
9,AMZN,282.00,503.66
88,SNPS,772.00,321.18
24,GOOG,877.00,492.34
43,AMAT,474.00,212.14
95,GOOGL,595.00,180.39
4,NFLX,362.00,122.75
24,VRSN,677.00,127.55
19,XRX,177.00,156.81
14,LRCX,67.00,489.04
91,ZBRA,228.00,542.67
98,MSFT,109.00,919.24
2,ORCL,633.00,268.42
78,AMAT,769.00,900.03
79,LRCX,867.00,906.09
80,MU,10.00,878.59
44,ZBRA,804.00,350.50
50,ACN,454.00,600.84
72,INTC,937.00,964.64
66,ZBRA,429.00,808.68
20,STX,183.00,671.32
67,CRM,47.00,32.70
77,XRX,289.00,860.21
95,ZBRA,990.00,556.98
62,AMZN,570.00,589.31
44,ACN,304.00,758.21
53,CSCO,435.00,451.99
81,AAPL,561.00,928.92
33,MU,934.00,653.09
98,CSCO,477.00,382.87
38,GOOGL,302.00,292.09
6,STX,172.00,110.46
62,STX,360.00,586.39
84,CTSH,38.00,503.03
14,CRM,430.00,784.71
75,ATVI,377.00,697.04
65,INTC,337.00,817.90
36,HPQ,780.00,902.80
98,FB,977.00,314.27
48,MU,491.00,676.77
96,NTAP,881.00,466.28
94,ORCL,869.00,472.90
92,SNPS,159.00,377.36
35,DELL,404.00,965.38
37,ATVI,266.00,940.46
11,TXN,655.00,573.69
64,ZM,10.00,3.87
30,EA,909.00,340.72
32,SNPS,350.00,565.41
10,TSM,312.00,815.45
39,AMAT,594.00,2.48
82,ATVI,733.00,874.31
11,LRCX,760.00,893.52
71,CTSH,623.00,478.22
41,VRSN,34.00,815.41
25,ATVI,718.00,207.74
7,QCOM,428.00,611.67
17,ATVI,481.00,44.10
97,SNPS,3.00,17.96
12,QCOM,841.00,271.49
29,ACN,251.00,204.34
70,DELL,907.00,564.50
83,AMZN,543.00,747.62
63,VRSN,9.00,293.83
53,TDC,857.00,782.70
2,SNPS,674.00,835.16
75,TSLA,351.00,598.23
19,AMAT,829.00,197.50
22,ZM,751.00,739.98
36,WDC,839.00,601.40
25,EA,904.00,764.11
77,LRCX,791.00,731.81
58,IBM,330.00,143.23
49,MSFT,742.00,266.45
5,WDC,53.00,469.43
53,ATVI,555.00,937.81
70,ZM,525.00,21.57
43,GOOGL,316.00,825.35
3,AVGO,971.00,967.97
66,XRX,281.00,794.14
11,GOOG,83.00,961.24
39,CTSH,740.00,997.23
19,SNPS,572.00,648.41
69,GOOG,197.00,141.30
36,CRM,725.00,667.43
40,CSCO,779.00,778.47
96,QCOM,794.00,30.27
81,ACN,847.00,232.00
64,PYPL,706.00,403.11
47,DELL,364.00,889.57
36,EA,364.00,685.73
86,LRCX,707.00,505.06
35,AMZN,506.00,465.13
96,SNPS,231.00,838.16
54,FB,929.00,372.44
35,GOOGL,113.00,430.87
69,MU,680.00,107.55
3,TDC,681.00,571.12
27,SNPS,678.00,912.48
2,TSM,691.00,525.65
63,LRCX,106.00,572.48
24,HPQ,793.00,938.07
77,CTSH,842.00,602.63
54,MSFT,729.00,882.50
6,NTAP,134.00,138.57
36,XRX,632.00,439.31
2,GOOG,692.00,191.08
68,NVDA,188.00,816.74
30,NVDA,407.00,347.33
32,TSLA,292.00,980.48
9,AMAT,916.00,705.85
79,NTAP,289.00,473.21
61,AMAT,328.00,817.29
25,INTC,827.00,606.92
72,TSLA,508.00,669.90
98,ACN,865.00,493.21
33,STX,464.00,306.41
39,ATVI,386.00,440.10
99,AAPL,546.00,488.18
52,STX,926.00,88.72
5,TDC,354.00,932.64
4,ZBRA,127.00,289.07
68,MSFT,484.00,41.87
15,GOOG,121.00,121.59
19,DELL,506.00,712.96
88,NTAP,720.00,659.27
13,XRX,844.00,774.73
58,HPQ,50.00,35.29
21,ATVI,564.00,831.00
82,CTSH,505.00,131.65
34,PYPL,425.00,806.97
5,QCOM,600.00,736.95
66,ATVI,913.00,293.33
54,FB,624.00,334.54
39,HPE,430.00,861.60
88,HPE,761.00,777.30
97,EA,220.00,884.74
51,INTC,696.00,981.08
55,ORCL,111.00,38.58
4,AMAT,612.00,426.18
23,ZBRA,662.00,582.47
77,IBM,842.00,694.71
66,NFLX,832.00,721.73
1,PYPL,410.00,491.26
6,TDC,861.00,839.68
91,INTC,135.00,595.56
90,AVGO,678.00,153.80
57,CRM,975.00,977.68
40,TXN,749.00,398.32
15,NFLX,794.00,870.22
45,PYPL,972.00,464.63
58,CTSH,828.00,936.18
89,CRM,905.00,541.41
38,MSFT,672.00,797.67
59,AVGO,350.00,187.67
31,ATVI,750.00,97.45
77,ZBRA,81.00,945.11
79,ATVI,878.00,953.98
28,MSFT,259.00,550.04
53,ACN,715.00,140.35
7,STX,957.00,540.54
80,EA,579.00,568.40
92,ORCL,11.00,71.22
17,ADBE,400.00,691.59
86,ADBE,342.00,45.60
56,VRSN,307.00,253.61
43,JNPR,775.00,255.51
59,QCOM,683.00,404.59
25,AMZN,357.00,76.91
34,GOOGL,341.00,582.59
64,HPE,129.00,413.53
81,ADBE,855.00,715.21
12,TSLA,332.00,2.13
67,ORCL,973.00,235.05
9,HPQ,58.00,897.81
34,TSM,464.00,121.85
65,SNPS,435.00,942.60
66,LRCX,729.00,685.74
82,ACN,526.00,287.64
6,AVGO,986.00,87.76
41,PYPL,277.00,586.71
96,PYPL,859.00,657.62
84,JNPR,989.00,308.38
30,IBM,779.00,913.17
18,ACN,1.00,723.95
86,WDC,664.00,812.28
68,GOOG,500.00,520.36
34,EA,988.00,174.73
34,MSFT,614.00,659.91
80,NVDA,476.00,400.46
100,STX,265.00,62.54
87,ADBE,364.00,580.19
74,HPE,551.00,922.38
86,NTAP,358.00,845.21
50,JNPR,788.00,986.03
40,DELL,176.00,335.76
1,LRCX,746.00,918.67
45,QCOM,838.00,480.39
81,INTC,984.00,962.73
14,QCOM,658.00,373.91
23,AVGO,695.00,454.27
28,TSLA,247.00,917.16
37,TXN,884.00,404.12
39,INTC,691.00,39.22
30,VRSN,273.00,273.12
28,AAPL,475.00,761.14
7,JNPR,817.00,275.53
47,MU,650.00,79.97
16,AMAT,313.00,29.56
30,TSLA,209.00,652.84
74,NVDA,194.00,140.81
45,HPQ,616.00,43.12
67,LRCX,192.00,352.14
82,ZM,978.00,854.07
45,PYPL,277.00,222.75
61,XRX,388.00,420.27
78,DELL,931.00,909.41
16,NVDA,560.00,852.93
59,AAPL,552.00,514.40
60,CSCO,997.00,142.44
34,XRX,570.00,637.94
39,NVDA,579.00,710.16
53,TSLA,599.00,226.26
77,TSM,645.00,271.02
86,IBM,813.00,542.65
81,AAPL,345.00,119.32
90,LRCX,574.00,104.73
32,GOOG,284.00,982.91
39,IBM,196.00,729.56
54,MSFT,269.00,403.60
48,AMAT,698.00,406.83
21,ZM,250.00,197.18
59,XRX,292.00,581.26
58,PYPL,405.00,921.84
91,IBM,362.00,566.38
98,VRSN,673.00,441.16
20,CRM,695.00,235.16
98,ACN,948.00,606.54
24,TSLA,744.00,836.83
95,MU,574.00,803.38
86,MSFT,802.00,774.64
75,ACN,739.00,606.30
88,TXN,58.00,445.86
14,ORCL,866.00,71.27
58,XRX,624.00,793.36
6,HPE,114.00,255.52
83,EA,818.00,46.88
2,CRM,680.00,401.09
47,TXN,155.00,242.83
79,XRX,640.00,844.00
64,AVGO,742.00,502.70
13,PYPL,730.00,117.77
60,ORCL,35.00,723.37
77,AVGO,580.00,909.04
23,ADBE,179.00,286.36
99,MSFT,629.00,492.40
46,QCOM,521.00,628.67
16,VRSN,125.00,22.66
58,IBM,183.00,34.42
7,PYPL,381.00,594.97
56,TXN,13.00,804.10
54,QCOM,736.00,296.75
29,AAPL,619.00,37.82
93,IBM,454.00,570.01
45,TSLA,645.00,628.83
72,GOOGL,145.00,78.66
45,AAPL,928.00,705.41
30,INTC,165.00,932.78
95,AVGO,688.00,682.13
4,TSM,837.00,559.93
4,INTC,423.00,285.39
71,CSCO,281.00,733.76
86,ADBE,779.00,403.72
81,FB,84.00,270.83
71,AVGO,254.00,379.75
37,XRX,57.00,688.89
75,MU,217.00,408.62
51,ZBRA,834.00,683.38
52,IBM,419.00,36.95
10,WDC,127.00,623.52
71,GOOG,840.00,366.39
53,NVDA,41.00,395.49
3,ADBE,449.00,457.87
21,XRX,967.00,827.37
4,ORCL,236.00,605.12
89,WDC,233.00,618.80
97,AVGO,635.00,600.33
32,QCOM,843.00,168.48
4,EA,286.00,850.23
17,AVGO,397.00,943.05
41,CSCO,956.00,217.20
35,ACN,458.00,63.64
5,XRX,296.00,758.24
53,CSCO,493.00,599.46
91,ADBE,44.00,113.37
90,GOOGL,726.00,652.87
45,DELL,224.00,155.69
86,HPQ,165.00,695.89
46,AVGO,859.00,656.66
43,TSLA,370.00,775.91
9,ADBE,755.00,143.32
27,HPE,461.00,146.36
34,FB,914.00,827.86
54,EA,286.00,598.03
25,MU,227.00,475.79
67,ACN,634.00,267.70
91,AAPL,212.00,345.07
94,TXN,860.00,983.01
57,GOOG,659.00,876.89
1,MSFT,337.00,265.78
65,QCOM,250.00,647.43
80,STX,680.00,960.96
59,ZBRA,390.00,200.63
88,EA,784.00,84.25
29,STX,727.00,773.50
68,MU,347.00,888.55
6,TSLA,84.00,598.16
91,STX,680.00,338.19
12,DELL,841.00,419.32
73,ZM,299.00,149.27
74,AVGO,94.00,100.79
62,AMZN,2.00,305.52
7,JNPR,295.00,711.48
90,QCOM,873.00,491.59
89,CRM,456.00,279.29
55,MSFT,941.00,198.66
3,WDC,396.00,480.09
95,DELL,18.00,352.42
62,GOOGL,999.00,889.54
47,GOOGL,568.00,189.27
28,NVDA,870.00,67.15
77,JNPR,367.00,763.68
21,IBM,342.00,664.69
6,NTAP,44.00,908.56
26,GOOGL,284.00,955.16
46,QCOM,606.00,689.57
32,CRM,763.00,664.11
70,MSFT,439.00,395.97
52,TXN,188.00,751.32
97,TSLA,324.00,892.27
5,TSLA,216.00,839.11
28,MU,485.00,718.76
93,VRSN,369.00,312.37
69,QCOM,798.00,673.62
12,CTSH,978.00,725.75
17,GOOGL,809.00,735.23
92,AAPL,840.00,45.36
91,TSM,393.00,90.56
83,XRX,695.00,424.75
75,GOOG,485.00,724.20
19,PYPL,442.00,669.33
73,IBM,526.00,491.83
13,CSCO,828.00,278.76
65,MSFT,959.00,853.49
40,AMAT,192.00,973.15
14,PYPL,377.00,473.77
17,AMAT,745.00,907.14
5,ADBE,662.00,709.85
57,AMAT,754.00,354.75
44,IBM,805.00,602.73
2,GOOG,977.00,508.35
25,PYPL,890.00,363.28
43,JNPR,655.00,176.75
1,EA,136.00,501.78
65,AMZN,371.00,590.11
81,AVGO,748.00,688.11
42,ZBRA,142.00,223.69
63,AMZN,789.00,149.49
37,TSLA,172.00,537.54
58,HPQ,244.00,913.76
31,NVDA,792.00,796.13
86,ATVI,912.00,488.21
90,GOOG,262.00,679.45
65,ZM,836.00,627.60
10,CRM,258.00,226.61
73,WDC,481.00,689.73
32,GOOG,74.00,762.80
91,ACN,5.00,702.74
78,TDC,789.00,852.72
92,AVGO,552.00,675.86
55,QCOM,928.00,995.67
62,FB,667.00,873.34
12,ZBRA,390.00,732.45
100,AMAT,601.00,741.61
37,DELL,805.00,68.74
58,ADBE,492.00,930.06
33,HPQ,761.00,636.90
62,EA,150.00,378.61
40,NFLX,792.00,815.55
74,VRSN,447.00,758.37
81,HPE,385.00,105.58
55,TSLA,119.00,646.48
71,XRX,727.00,421.61
82,PYPL,129.00,692.39
5,ATVI,407.00,599.40
9,AAPL,595.00,689.72
1,WDC,770.00,342.61
84,CRM,703.00,906.76
96,IBM,167.00,36.58
22,EA,951.00,247.86
25,NFLX,935.00,341.76
11,SNPS,510.00,819.47
62,QCOM,523.00,246.54
45,CSCO,529.00,256.48
44,ADBE,810.00,306.55
91,INTC,672.00,728.01
25,AMAT,354.00,127.03
75,NTAP,301.00,886.77
60,AAPL,980.00,754.99
88,QCOM,239.00,151.72
66,HPQ,847.00,539.52
36,MU,218.00,621.31
29,INTC,914.00,191.53
75,ATVI,725.00,602.89
1,GOOG,474.00,228.18
80,PYPL,181.00,213.62
82,AMAT,305.00,722.80
91,FB,62.00,759.25
20,AAPL,766.00,297.44
61,TSLA,830.00,629.30
35,HPE,128.00,593.35
82,CRM,328.00,260.63
50,MSFT,276.00,33.45
9,ORCL,581.00,316.31
15,LRCX,915.00,551.54
87,CTSH,781.00,602.29
79,TDC,359.00,104.38
2,EA,624.00,402.06
41,GOOGL,5.00,205.64
16,ACN,39.00,847.63
96,GOOGL,638.00,424.95
90,TSM,798.00,664.96
44,TSLA,764.00,780.50
80,CRM,457.00,133.05
3,IBM,298.00,220.25
18,ATVI,553.00,378.10
84,ATVI,42.00,934.78
54,CTSH,34.00,187.41
37,AMAT,576.00,73.85
15,TDC,432.00,372.80
23,ACN,360.00,548.89
54,HPE,392.00,338.95
4,QCOM,87.00,995.69
7,TSM,769.00,919.49
5,TSLA,586.00,643.92
78,AVGO,675.00,732.13
78,DELL,850.00,794.60
42,TSLA,536.00,273.72
96,ORCL,103.00,841.66
26,AVGO,401.00,727.26
39,FB,159.00,290.75
29,ATVI,545.00,985.00
85,ATVI,720.00,25.76
41,NFLX,612.00,705.38
77,INTC,665.00,153.19
49,CSCO,428.00,315.98
20,IBM,837.00,114.37
79,DELL,869.00,751.17
94,SNPS,308.00,397.55
97,ORCL,106.00,369.68
38,QCOM,611.00,104.30
11,ACN,916.00,936.49
4,GOOG,971.00,829.20
48,JNPR,668.00,772.53
82,GOOGL,130.00,796.83
38,ORCL,87.00,177.24
5,MSFT,982.00,966.82
50,LRCX,870.00,10.73
49,SNPS,844.00,865.48
47,NVDA,751.00,886.18
8,VRSN,862.00,231.80
22,ORCL,685.00,767.63
59,VRSN,771.00,175.70
10,ATVI,386.00,894.31
68,NFLX,915.00,438.34
34,TDC,595.00,859.89
88,INTC,214.00,516.77
76,ZBRA,81.00,363.62
64,FB,573.00,869.67
65,IBM,574.00,619.87
39,TSM,0.00,156.02
96,CTSH,541.00,663.69
9,GOOG,605.00,475.32
17,STX,943.00,822.16
34,AMAT,503.00,875.57
52,MU,910.00,434.91
9,STX,570.00,974.78
12,PYPL,549.00,501.66
71,MSFT,944.00,401.61
92,QCOM,971.00,310.93
5,WDC,151.00,902.62
68,ORCL,949.00,261.01
16,PYPL,723.00,386.61
48,AMZN,557.00,22.99
10,ZM,243.00,880.16
60,TXN,552.00,915.07
55,JNPR,795.00,354.37
89,HPQ,218.00,858.84
52,PYPL,925.00,648.99
87,HPE,901.00,569.88
48,MU,334.00,268.22
25,QCOM,474.00,698.88
55,IBM,695.00,651.44
16,ORCL,534.00,484.10
47,ADBE,195.00,632.53
48,TSLA,217.00,102.05
31,AMAT,599.00,193.07
47,AVGO,133.00,310.19
97,ZBRA,931.00,287.51
96,MU,83.00,164.42
47,GOOG,128.00,472.46
74,ADBE,881.00,563.37
27,NVDA,353.00,307.77
17,CTSH,845.00,122.83
98,TXN,16.00,13.42
96,ADBE,228.00,415.71
63,SNPS,911.00,664.42
70,LRCX,166.00,926.38
19,QCOM,323.00,284.67
5,SNPS,512.00,163.18
24,HPE,379.00,561.25
48,ATVI,258.00,248.47
60,HPQ,413.00,542.38
24,NVDA,122.00,963.31
37,HPQ,607.00,604.76
52,HPE,278.00,661.92
94,NTAP,730.00,180.44
9,CTSH,134.00,690.99
10,DELL,346.00,218.56
5,ADBE,516.00,949.94
68,LRCX,485.00,123.89
50,AAPL,634.00,10.21
40,QCOM,393.00,962.05
68,HPE,701.00,775.53
69,CTSH,639.00,50.38
24,EA,151.00,9.34
26,PYPL,569.00,663.58
28,NVDA,986.00,182.03
43,NFLX,805.00,475.17
92,ATVI,894.00,997.53
4,AVGO,269.00,528.38
50,JNPR,429.00,647.38
42,CSCO,961.00,984.43
32,GOOGL,744.00,310.11
92,AVGO,610.00,631.21
9,CSCO,38.00,664.89
10,PYPL,84.00,152.34
44,AMZN,182.00,220.31
15,TXN,409.00,454.08
63,MSFT,694.00,73.01
75,DELL,102.00,926.94
25,HPE,601.00,305.27
63,ZBRA,507.00,379.04
4,ZBRA,521.00,606.92
47,IBM,781.00,519.93
66,AMAT,686.00,863.88
95,LRCX,193.00,296.33
85,DELL,519.00,394.46
6,QCOM,434.00,85.64
43,NTAP,815.00,233.96
97,ATVI,722.00,737.93
66,ATVI,525.00,369.15
89,WDC,567.00,724.28
59,FB,659.00,106.73
45,GOOG,201.00,196.73
60,IBM,816.00,822.87
75,GOOGL,866.00,594.53
66,HPQ,436.00,185.99
74,STX,315.00,541.48
33,SNPS,931.00,570.96
22,SNPS,125.00,170.89
79,MU,494.00,789.71
26,STX,686.00,687.65
30,AVGO,510.00,452.33
67,VRSN,13.00,930.62
77,IBM,187.00,241.82
69,ACN,835.00,934.38
23,ORCL,241.00,137.22
54,PYPL,806.00,5.66
40,MU,206.00,151.64
63,CRM,19.00,627.63
56,NFLX,204.00,465.33
16,CRM,457.00,584.62
3,ZBRA,840.00,928.83
100,CSCO,443.00,59.76
28,QCOM,201.00,786.89
66,ORCL,634.00,99.98
32,AVGO,824.00,131.34
30,CTSH,602.00,765.60
22,ADBE,877.00,29.45
20,ACN,613.00,485.59
76,FB,749.00,494.09
35,TXN,749.00,625.31
43,EA,699.00,462.92
39,AVGO,148.00,39.83
79,ZM,194.00,736.09
40,CTSH,760.00,434.00
34,HPQ,116.00,385.56
9,ORCL,690.00,679.35
15,ATVI,47.00,493.50
1,TSM,877.00,848.44
68,NTAP,456.00,203.66
15,NTAP,606.00,618.70
37,STX,691.00,976.48
70,CTSH,103.00,870.87
61,ATVI,386.00,627.38
75,NTAP,247.00,760.95
13,AVGO,2.00,197.32
12,STX,247.00,280.23
65,ACN,0.00,955.64
92,JNPR,24.00,334.45
56,AMAT,346.00,867.63
66,WDC,860.00,670.78
96,IBM,837.00,672.47
20,AAPL,848.00,560.94
45,MSFT,30.00,312.14
47,FB,589.00,8.41
67,AMZN,424.00,827.72
46,XRX,572.00,390.07
24,AAPL,874.00,996.87
45,INTC,683.00,864.72
79,AMZN,134.00,924.58
16,AAPL,319.00,585.61
65,MSFT,873.00,519.23
15,HPQ,669.00,739.10
77,PYPL,432.00,286.70
35,XRX,812.00,698.37
76,ADBE,119.00,157.80
20,TSM,434.00,128.84
89,TSM,840.00,127.49
82,MSFT,98.00,711.11
11,MSFT,435.00,329.33
77,CRM,245.00,257.58
5,WDC,165.00,794.31
18,AAPL,285.00,390.52
59,STX,411.00,550.76
97,QCOM,429.00,622.14
62,SNPS,821.00,910.17
93,AMAT,181.00,631.46
53,TDC,779.00,753.78
35,MU,744.00,767.93
97,JNPR,315.00,385.60
6,ZBRA,948.00,328.58
96,NFLX,325.00,49.70
68,EA,671.00,953.09
23,ATVI,192.00,523.38
8,IBM,171.00,560.51
15,ACN,777.00,292.15
68,TSLA,158.00,611.53
95,AMZN,30.00,688.75
89,GOOGL,953.00,121.82
8,STX,357.00,35.47
40,TSM,541.00,775.03
77,HPQ,292.00,267.72
84,CTSH,922.00,687.76
76,CRM,938.00,736.19
62,TXN,669.00,864.52
44,PYPL,93.00,886.28
56,QCOM,282.00,147.10
52,GOOG,8.00,295.50
50,NTAP,474.00,510.68
41,AAPL,208.00,112.99
91,GOOG,279.00,888.12
97,EA,872.00,290.22
4,NFLX,492.00,314.16
40,MSFT,892.00,117.70
55,NFLX,722.00,72.99
84,PYPL,780.00,489.92
98,ORCL,97.00,705.35
9,GOOG,313.00,9.07
